==========fail to load checkpoint from teacher_modelV3_imagenette/checkpoint
==========[301/400]	loss 0.179	top1 acc 94.500 (95.750)	top5 acc 100.000	Train top1 97.705	loss 0.074	(128, 91.000), (160, 94.000), (192, 98.000), (224, 95.000), 
==========[302/400]	loss 0.131	top1 acc 95.000 (95.750)	top5 acc 100.000	Train top1 97.652	loss 0.077	(128, 90.000), (160, 94.000), (192, 98.000), (224, 98.000), 
==========[303/400]	loss 0.175	top1 acc 92.750 (95.750)	top5 acc 100.000	Train top1 97.737	loss 0.078	(128, 89.000), (160, 93.000), (192, 95.000), (224, 94.000), 
==========[304/400]	loss 0.134	top1 acc 94.750 (95.750)	top5 acc 100.000	Train top1 97.641	loss 0.074	(128, 90.000), (160, 93.000), (192, 98.000), (224, 98.000), 
==========[305/400]	loss 0.143	top1 acc 93.750 (95.750)	top5 acc 100.000	Train top1 97.823	loss 0.069	(128, 88.000), (160, 93.000), (192, 97.000), (224, 97.000), 
==========[306/400]	loss 0.146	top1 acc 94.250 (95.750)	top5 acc 100.000	Train top1 97.908	loss 0.070	(128, 89.000), (160, 95.000), (192, 97.000), (224, 96.000), 
==========[307/400]	loss 0.172	top1 acc 94.000 (95.750)	top5 acc 100.000	Train top1 97.695	loss 0.074	(128, 91.000), (160, 94.000), (192, 95.000), (224, 96.000), 
==========[308/400]	loss 0.174	top1 acc 93.000 (95.750)	top5 acc 100.000	Train top1 97.887	loss 0.071	(128, 88.000), (160, 93.000), (192, 96.000), (224, 95.000), 
==========[309/400]	loss 0.162	top1 acc 94.500 (95.750)	top5 acc 100.000	Train top1 97.748	loss 0.069	(128, 90.000), (160, 94.000), (192, 97.000), (224, 97.000), 
==========[310/400]	loss 0.167	top1 acc 95.000 (95.750)	top5 acc 99.750	Train top1 97.855	loss 0.067	(128, 91.000), (160, 94.000), (192, 98.000), (224, 97.000), 
==========[311/400]	loss 0.174	top1 acc 95.000 (95.750)	top5 acc 100.000	Train top1 97.780	loss 0.073	(128, 91.000), (160, 93.000), (192, 98.000), (224, 98.000), 
==========[312/400]	loss 0.165	top1 acc 95.000 (95.750)	top5 acc 100.000	Train top1 97.748	loss 0.070	(128, 91.000), (160, 95.000), (192, 97.000), (224, 97.000), 
==========[313/400]	loss 0.165	top1 acc 93.250 (95.750)	top5 acc 100.000	Train top1 97.545	loss 0.075	(128, 89.000), (160, 93.000), (192, 96.000), (224, 95.000), 
==========[314/400]	loss 0.154	top1 acc 93.750 (95.750)	top5 acc 100.000	Train top1 97.812	loss 0.070	(128, 89.000), (160, 93.000), (192, 97.000), (224, 96.000), 
==========[315/400]	loss 0.164	top1 acc 94.750 (95.750)	top5 acc 100.000	Train top1 97.502	loss 0.080	(128, 89.000), (160, 95.000), (192, 98.000), (224, 97.000), 
==========[316/400]	loss 0.173	top1 acc 93.500 (95.750)	top5 acc 100.000	Train top1 97.588	loss 0.078	(128, 87.000), (160, 94.000), (192, 97.000), (224, 96.000), 
==========[317/400]	loss 0.158	top1 acc 94.000 (95.750)	top5 acc 100.000	Train top1 97.524	loss 0.075	(128, 90.000), (160, 92.000), (192, 98.000), (224, 96.000), 
==========[318/400]	loss 0.137	top1 acc 94.750 (95.750)	top5 acc 100.000	Train top1 97.502	loss 0.071	(128, 91.000), (160, 95.000), (192, 97.000), (224, 96.000), 
==========[319/400]	loss 0.124	top1 acc 95.250 (95.750)	top5 acc 100.000	Train top1 97.908	loss 0.067	(128, 90.000), (160, 96.000), (192, 98.000), (224, 97.000), 
==========[320/400]	loss 0.146	top1 acc 94.500 (95.750)	top5 acc 100.000	Train top1 97.609	loss 0.081	(128, 90.000), (160, 95.000), (192, 98.000), (224, 95.000), 
==========[321/400]	loss 0.172	top1 acc 93.500 (95.750)	top5 acc 100.000	Train top1 97.940	loss 0.063	(128, 89.000), (160, 93.000), (192, 97.000), (224, 95.000), 
==========[322/400]	loss 0.159	top1 acc 94.000 (95.750)	top5 acc 100.000	Train top1 97.951	loss 0.067	(128, 90.000), (160, 95.000), (192, 96.000), (224, 95.000), 
==========[323/400]	loss 0.155	top1 acc 94.750 (95.750)	top5 acc 100.000	Train top1 97.897	loss 0.068	(128, 89.000), (160, 95.000), (192, 98.000), (224, 97.000), 
==========[324/400]	loss 0.161	top1 acc 94.250 (95.750)	top5 acc 100.000	Train top1 97.652	loss 0.074	(128, 90.000), (160, 93.000), (192, 97.000), (224, 97.000), 
==========[325/400]	loss 0.167	top1 acc 94.000 (95.750)	top5 acc 100.000	Train top1 97.759	loss 0.075	(128, 90.000), (160, 93.000), (192, 97.000), (224, 96.000), 
==========[326/400]	loss 0.160	top1 acc 93.500 (95.750)	top5 acc 100.000	Train top1 98.164	loss 0.059	(128, 88.000), (160, 93.000), (192, 97.000), (224, 96.000), 
==========[327/400]	loss 0.192	top1 acc 93.000 (95.750)	top5 acc 100.000	Train top1 97.641	loss 0.072	(128, 88.000), (160, 93.000), (192, 95.000), (224, 96.000), 
==========[328/400]	loss 0.187	top1 acc 93.500 (95.750)	top5 acc 100.000	Train top1 98.057	loss 0.061	(128, 90.000), (160, 94.000), (192, 95.000), (224, 95.000), 
==========[329/400]	loss 0.171	top1 acc 93.750 (95.750)	top5 acc 100.000	Train top1 97.876	loss 0.067	(128, 90.000), (160, 94.000), (192, 95.000), (224, 96.000), 
==========[330/400]	loss 0.184	top1 acc 92.750 (95.750)	top5 acc 99.750	Train top1 97.844	loss 0.073	(128, 89.000), (160, 93.000), (192, 95.000), (224, 94.000), 
==========[331/400]	loss 0.159	top1 acc 93.500 (95.750)	top5 acc 100.000	Train top1 97.951	loss 0.067	(128, 89.000), (160, 94.000), (192, 96.000), (224, 95.000), 
==========[332/400]	loss 0.178	top1 acc 93.000 (95.750)	top5 acc 100.000	Train top1 98.004	loss 0.065	(128, 90.000), (160, 93.000), (192, 94.000), (224, 95.000), 
==========[333/400]	loss 0.199	top1 acc 93.500 (95.750)	top5 acc 100.000	Train top1 97.908	loss 0.067	(128, 89.000), (160, 94.000), (192, 96.000), (224, 95.000), 
==========[334/400]	loss 0.197	top1 acc 93.250 (95.750)	top5 acc 100.000	Train top1 97.983	loss 0.062	(128, 89.000), (160, 93.000), (192, 96.000), (224, 95.000), 
==========[335/400]	loss 0.195	top1 acc 93.000 (95.750)	top5 acc 100.000	Train top1 97.598	loss 0.075	(128, 89.000), (160, 92.000), (192, 96.000), (224, 95.000), 
==========[336/400]	loss 0.194	top1 acc 93.000 (95.750)	top5 acc 100.000	Train top1 98.079	loss 0.060	(128, 88.000), (160, 92.000), (192, 96.000), (224, 96.000), 
==========[337/400]	loss 0.205	top1 acc 93.750 (95.750)	top5 acc 100.000	Train top1 98.239	loss 0.057	(128, 89.000), (160, 94.000), (192, 96.000), (224, 96.000), 
==========[338/400]	loss 0.194	top1 acc 93.000 (95.750)	top5 acc 100.000	Train top1 97.951	loss 0.063	(128, 88.000), (160, 93.000), (192, 96.000), (224, 95.000), 
==========[339/400]	loss 0.211	top1 acc 93.250 (95.750)	top5 acc 100.000	Train top1 97.673	loss 0.074	(128, 90.000), (160, 92.000), (192, 96.000), (224, 95.000), 
==========[340/400]	loss 0.184	top1 acc 93.000 (95.750)	top5 acc 100.000	Train top1 98.047	loss 0.062	(128, 89.000), (160, 92.000), (192, 96.000), (224, 95.000), 
==========[341/400]	loss 0.174	top1 acc 93.500 (95.750)	top5 acc 100.000	Train top1 98.153	loss 0.058	(128, 90.000), (160, 92.000), (192, 97.000), (224, 95.000), 
==========[342/400]	loss 0.183	top1 acc 93.500 (95.750)	top5 acc 100.000	Train top1 97.769	loss 0.067	(128, 88.000), (160, 95.000), (192, 96.000), (224, 95.000), 
==========[343/400]	loss 0.187	top1 acc 92.750 (95.750)	top5 acc 100.000	Train top1 98.025	loss 0.063	(128, 88.000), (160, 93.000), (192, 95.000), (224, 95.000), 
==========[344/400]	loss 0.181	top1 acc 93.750 (95.750)	top5 acc 100.000	Train top1 97.993	loss 0.069	(128, 89.000), (160, 95.000), (192, 96.000), (224, 95.000), 
==========[345/400]	loss 0.181	top1 acc 93.750 (95.750)	top5 acc 100.000	Train top1 97.865	loss 0.062	(128, 89.000), (160, 95.000), (192, 96.000), (224, 95.000), 
==========[346/400]	loss 0.188	top1 acc 93.500 (95.750)	top5 acc 100.000	Train top1 98.057	loss 0.063	(128, 89.000), (160, 95.000), (192, 95.000), (224, 95.000), 
==========[347/400]	loss 0.194	top1 acc 93.000 (95.750)	top5 acc 100.000	Train top1 98.346	loss 0.055	(128, 89.000), (160, 93.000), (192, 96.000), (224, 94.000), 
==========[348/400]	loss 0.192	top1 acc 92.750 (95.750)	top5 acc 100.000	Train top1 98.228	loss 0.060	(128, 89.000), (160, 92.000), (192, 96.000), (224, 94.000), 
==========[349/400]	loss 0.188	top1 acc 92.750 (95.750)	top5 acc 100.000	Train top1 97.897	loss 0.068	(128, 89.000), (160, 93.000), (192, 95.000), (224, 94.000), 
==========[350/400]	loss 0.187	top1 acc 93.500 (95.750)	top5 acc 100.000	Train top1 97.983	loss 0.070	(128, 90.000), (160, 94.000), (192, 96.000), (224, 94.000), 
==========[351/400]	loss 0.183	top1 acc 93.500 (95.750)	top5 acc 100.000	Train top1 97.961	loss 0.066	(128, 90.000), (160, 93.000), (192, 96.000), (224, 95.000), 
==========[352/400]	loss 0.177	top1 acc 93.500 (95.750)	top5 acc 100.000	Train top1 98.079	loss 0.064	(128, 90.000), (160, 92.000), (192, 97.000), (224, 95.000), 
==========[353/400]	loss 0.167	top1 acc 94.750 (95.750)	top5 acc 100.000	Train top1 97.897	loss 0.069	(128, 91.000), (160, 95.000), (192, 98.000), (224, 95.000), 
==========[354/400]	loss 0.170	top1 acc 94.250 (95.750)	top5 acc 100.000	Train top1 97.876	loss 0.064	(128, 90.000), (160, 94.000), (192, 97.000), (224, 96.000), 
==========[355/400]	loss 0.178	top1 acc 94.000 (95.750)	top5 acc 100.000	Train top1 98.068	loss 0.060	(128, 90.000), (160, 94.000), (192, 96.000), (224, 96.000), 
==========[356/400]	loss 0.177	top1 acc 94.250 (95.750)	top5 acc 100.000	Train top1 98.250	loss 0.056	(128, 90.000), (160, 94.000), (192, 97.000), (224, 96.000), 
==========[357/400]	loss 0.174	top1 acc 94.500 (95.750)	top5 acc 100.000	Train top1 98.025	loss 0.063	(128, 90.000), (160, 94.000), (192, 97.000), (224, 97.000), 
==========[358/400]	loss 0.182	top1 acc 93.500 (95.750)	top5 acc 100.000	Train top1 97.951	loss 0.061	(128, 90.000), (160, 94.000), (192, 96.000), (224, 94.000), 
==========[359/400]	loss 0.185	top1 acc 93.500 (95.750)	top5 acc 100.000	Train top1 97.983	loss 0.068	(128, 91.000), (160, 93.000), (192, 96.000), (224, 94.000), 
==========[360/400]	loss 0.189	top1 acc 93.250 (95.750)	top5 acc 100.000	Train top1 97.844	loss 0.067	(128, 90.000), (160, 92.000), (192, 96.000), (224, 95.000), 
==========[361/400]	loss 0.182	top1 acc 93.250 (95.750)	top5 acc 100.000	Train top1 98.196	loss 0.062	(128, 90.000), (160, 92.000), (192, 96.000), (224, 95.000), 
==========[362/400]	loss 0.183	top1 acc 93.000 (95.750)	top5 acc 100.000	Train top1 98.239	loss 0.059	(128, 90.000), (160, 92.000), (192, 96.000), (224, 94.000), 
==========[363/400]	loss 0.185	top1 acc 93.250 (95.750)	top5 acc 100.000	Train top1 98.196	loss 0.061	(128, 90.000), (160, 91.000), (192, 96.000), (224, 96.000), 
==========[364/400]	loss 0.190	top1 acc 93.250 (95.750)	top5 acc 100.000	Train top1 98.132	loss 0.055	(128, 89.000), (160, 92.000), (192, 96.000), (224, 96.000), 
==========[365/400]	loss 0.181	top1 acc 93.500 (95.750)	top5 acc 100.000	Train top1 98.164	loss 0.059	(128, 89.000), (160, 92.000), (192, 97.000), (224, 96.000), 
==========[366/400]	loss 0.173	top1 acc 94.000 (95.750)	top5 acc 100.000	Train top1 98.292	loss 0.055	(128, 90.000), (160, 93.000), (192, 97.000), (224, 96.000), 
==========[367/400]	loss 0.173	top1 acc 94.250 (95.750)	top5 acc 100.000	Train top1 98.186	loss 0.061	(128, 90.000), (160, 93.000), (192, 98.000), (224, 96.000), 
==========[368/400]	loss 0.176	top1 acc 94.500 (95.750)	top5 acc 100.000	Train top1 98.271	loss 0.058	(128, 91.000), (160, 94.000), (192, 97.000), (224, 96.000), 
==========[369/400]	loss 0.172	top1 acc 94.250 (95.750)	top5 acc 100.000	Train top1 98.239	loss 0.060	(128, 91.000), (160, 93.000), (192, 97.000), (224, 96.000), 
==========[370/400]	loss 0.179	top1 acc 93.750 (95.750)	top5 acc 100.000	Train top1 97.972	loss 0.060	(128, 89.000), (160, 93.000), (192, 97.000), (224, 96.000), 
==========[371/400]	loss 0.180	top1 acc 94.250 (95.750)	top5 acc 100.000	Train top1 98.250	loss 0.059	(128, 91.000), (160, 93.000), (192, 97.000), (224, 96.000), 
==========[372/400]	loss 0.181	top1 acc 94.250 (95.750)	top5 acc 100.000	Train top1 98.271	loss 0.054	(128, 90.000), (160, 93.000), (192, 98.000), (224, 96.000), 
==========[373/400]	loss 0.179	top1 acc 94.250 (95.750)	top5 acc 100.000	Train top1 98.121	loss 0.059	(128, 91.000), (160, 93.000), (192, 98.000), (224, 95.000), 
==========[374/400]	loss 0.179	top1 acc 94.250 (95.750)	top5 acc 100.000	Train top1 97.940	loss 0.065	(128, 90.000), (160, 94.000), (192, 97.000), (224, 96.000), 
==========[375/400]	loss 0.177	top1 acc 94.250 (95.750)	top5 acc 100.000	Train top1 98.100	loss 0.056	(128, 90.000), (160, 93.000), (192, 98.000), (224, 96.000), 
==========[376/400]	loss 0.175	top1 acc 94.500 (95.750)	top5 acc 100.000	Train top1 98.143	loss 0.061	(128, 91.000), (160, 92.000), (192, 98.000), (224, 97.000), 
==========[377/400]	loss 0.174	top1 acc 94.500 (95.750)	top5 acc 100.000	Train top1 98.314	loss 0.056	(128, 91.000), (160, 93.000), (192, 98.000), (224, 96.000), 
==========[378/400]	loss 0.176	top1 acc 94.250 (95.750)	top5 acc 100.000	Train top1 98.335	loss 0.057	(128, 91.000), (160, 92.000), (192, 98.000), (224, 96.000), 
==========[379/400]	loss 0.175	top1 acc 94.500 (95.750)	top5 acc 100.000	Train top1 98.282	loss 0.055	(128, 91.000), (160, 93.000), (192, 98.000), (224, 96.000), 
==========[380/400]	loss 0.173	top1 acc 94.500 (95.750)	top5 acc 100.000	Train top1 98.121	loss 0.059	(128, 91.000), (160, 93.000), (192, 98.000), (224, 96.000), 
==========[381/400]	loss 0.173	top1 acc 94.500 (95.750)	top5 acc 100.000	Train top1 98.068	loss 0.062	(128, 91.000), (160, 93.000), (192, 98.000), (224, 96.000), 
==========[382/400]	loss 0.174	top1 acc 94.750 (95.750)	top5 acc 100.000	Train top1 98.036	loss 0.059	(128, 91.000), (160, 93.000), (192, 98.000), (224, 97.000), 
==========[383/400]	loss 0.173	top1 acc 94.750 (95.750)	top5 acc 100.000	Train top1 98.218	loss 0.058	(128, 91.000), (160, 93.000), (192, 98.000), (224, 97.000), 
==========[384/400]	loss 0.173	top1 acc 94.750 (95.750)	top5 acc 100.000	Train top1 98.164	loss 0.057	(128, 91.000), (160, 93.000), (192, 98.000), (224, 97.000), 
==========[385/400]	loss 0.174	top1 acc 94.750 (95.750)	top5 acc 100.000	Train top1 98.089	loss 0.064	(128, 91.000), (160, 93.000), (192, 98.000), (224, 97.000), 
==========[386/400]	loss 0.174	top1 acc 94.750 (95.750)	top5 acc 100.000	Train top1 98.228	loss 0.057	(128, 91.000), (160, 93.000), (192, 98.000), (224, 97.000), 
==========[387/400]	loss 0.175	top1 acc 94.750 (95.750)	top5 acc 100.000	Train top1 98.378	loss 0.055	(128, 91.000), (160, 93.000), (192, 98.000), (224, 97.000), 
==========[388/400]	loss 0.174	top1 acc 94.750 (95.750)	top5 acc 100.000	Train top1 98.228	loss 0.058	(128, 91.000), (160, 93.000), (192, 98.000), (224, 97.000), 
==========[389/400]	loss 0.173	top1 acc 94.750 (95.750)	top5 acc 100.000	Train top1 98.132	loss 0.058	(128, 91.000), (160, 93.000), (192, 98.000), (224, 97.000), 
==========[390/400]	loss 0.174	top1 acc 94.500 (95.750)	top5 acc 100.000	Train top1 98.004	loss 0.062	(128, 91.000), (160, 92.000), (192, 98.000), (224, 97.000), 
==========[391/400]	loss 0.174	top1 acc 94.500 (95.750)	top5 acc 100.000	Train top1 98.399	loss 0.053	(128, 91.000), (160, 92.000), (192, 98.000), (224, 97.000), 
==========[392/400]	loss 0.174	top1 acc 94.500 (95.750)	top5 acc 100.000	Train top1 98.132	loss 0.057	(128, 91.000), (160, 92.000), (192, 98.000), (224, 97.000), 
==========[393/400]	loss 0.174	top1 acc 94.500 (95.750)	top5 acc 100.000	Train top1 98.036	loss 0.061	(128, 91.000), (160, 92.000), (192, 98.000), (224, 97.000), 
==========[394/400]	loss 0.174	top1 acc 94.500 (95.750)	top5 acc 100.000	Train top1 98.346	loss 0.057	(128, 91.000), (160, 92.000), (192, 98.000), (224, 97.000), 
==========[395/400]	loss 0.175	top1 acc 94.500 (95.750)	top5 acc 100.000	Train top1 98.282	loss 0.052	(128, 91.000), (160, 92.000), (192, 98.000), (224, 97.000), 
==========[396/400]	loss 0.175	top1 acc 94.500 (95.750)	top5 acc 100.000	Train top1 97.865	loss 0.065	(128, 91.000), (160, 92.000), (192, 98.000), (224, 97.000), 
==========[397/400]	loss 0.175	top1 acc 94.500 (95.750)	top5 acc 100.000	Train top1 98.111	loss 0.060	(128, 91.000), (160, 92.000), (192, 98.000), (224, 97.000), 
==========[398/400]	loss 0.175	top1 acc 94.500 (95.750)	top5 acc 100.000	Train top1 98.239	loss 0.056	(128, 91.000), (160, 92.000), (192, 98.000), (224, 97.000), 
==========[399/400]	loss 0.175	top1 acc 94.500 (95.750)	top5 acc 100.000	Train top1 98.207	loss 0.059	(128, 91.000), (160, 92.000), (192, 98.000), (224, 97.000), 
==========[400/400]	loss 0.175	top1 acc 94.500 (95.750)	top5 acc 100.000	Train top1 98.100	loss 0.061	(128, 91.000), (160, 92.000), (192, 98.000), (224, 97.000), 
===========> loaded checkpoint 'teacher_modelV3_imagenette/checkpoint/checkpoint.pth.tar'
==========Loaded init from teacher_modelV3_imagenette/checkpoint/checkpoint.pth.tar
